id,text,defect,weak_word,label,seed,m1_output,m2_output,m3_tuple,m3_output,m3_ctx_idx,m3_ctx_examples,m4_output,m4_changed,m1_math,m1_rqi2,m1_valid,m2_math,m2_rqi2,m2_valid,m3_math,m3_rqi2,m3_valid,m4_math,m4_rqi2,m4_valid
573,The ppm agreements are defined in `` Common Requirements Pertaining to the Component Requirement Specifications '' [LH-3791] in Section CRQ-273 `` ppm Agreements (Delivery Quality) ''.,ok,common,0,33,The ppm agreements are defined in `` Common Requirements Pertaining to the Component Requirement Specifications '' [LH-3791] in Section CRQ-273 `` ppm Agreements (Delivery Quality) ''.,"The system shall define ppm agreements as specified in LH-3791, Section CRQ-273.","('The system shall implement ppm agreements as specified in CRQ-273 of LH-3791.', [np.int64(892), np.int64(735), np.int64(1111)], ['These requirements should be reviewed in “PHIN Preparedness Cross Functional Components Requirements”, available at www.cdc.gov/phin.', 'The VSP Master Information screen should have a provision to enter the payment terms agreed between MSIU and VSP.', 'It is mandatory that each railway meets these specifications on lines where interoperability is required.'])",The system shall implement ppm agreements as specified in CRQ-273 of LH-3791.,"[np.int64(892), np.int64(735), np.int64(1111)]","['These requirements should be reviewed in “PHIN Preparedness Cross Functional Components Requirements”, available at www.cdc.gov/phin.', 'The VSP Master Information screen should have a provision to enter the payment terms agreed between MSIU and VSP.', 'It is mandatory that each railway meets these specifications on lines where interoperability is required.']",The system shall implement ppm agreements as specified in [LH-3791] in Section CRQ-273 `` ppm Agreements (Delivery Quality) ''.,1,"{'RQI': 0.6, 'entropy': 4.251629167387824, 'entropy_norm': 0.9837343597681093, 'weighted_smells': 0.15, 'structural_score': 0.5, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1}}",0.6,False,"{'RQI': 0.8500000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8500000000000001,True,"{'RQI': 0.8500000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8500000000000001,True,"{'RQI': 0.8525448235090234, 'entropy': 3.932138039759376, 'entropy_norm': 0.983034509939844, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8525448235090234,True
827,The details of the stator hub and the interface between the stator lamination / stacks shall be designed by the supplier.,ok,detail,0,33,The details of the stator hub and the interface between the stator lamination / stacks shall be designed by the supplier.,The system shall specify the stator hub design and stator lamination stack interface details.,"('The system shall define the stator hub geometry and lamination stack interface specifications for integration across all subsystems.', [np.int64(353), np.int64(382), np.int64(987)], ['This layer could be considered as internal to a given subsystem or instrument, but as more than one subsystem might need it, one should aim for a unique solution at the hardware and software level.', 'Section 3.0 contains all the details the Design Requirements team needs to create a design.', '(M) This procedure shall take place at the installation of the Cab radio.'])",The system shall define the stator hub geometry and lamination stack interface specifications for integration across all subsystems.,"[np.int64(353), np.int64(382), np.int64(987)]","['This layer could be considered as internal to a given subsystem or instrument, but as more than one subsystem might need it, one should aim for a unique solution at the hardware and software level.', 'Section 3.0 contains all the details the Design Requirements team needs to create a design.', '(M) This procedure shall take place at the installation of the Cab radio.']",The system shall define the stator hub geometry and lamination stack interface specifications.,1,"{'RQI': 0.5401913984259515, 'entropy': 3.641446071165521, 'entropy_norm': 0.9320573438269896, 'weighted_smells': 0.4, 'structural_score': 0.5, 'len_penalty': 0.0, 'valid': False, 'smell_count': 2, 'smell_list': ['Non-Atomic (Multiple Requirements combined)', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'non_atomic': 1}}",0.5401913984259515,False,"{'RQI': 0.6651494781060514, 'entropy': 3.521640636343318, 'entropy_norm': 0.9823368126263246, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6651494781060514,True,"{'RQI': 0.6360513472060227, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Non-Atomic (Multiple Requirements combined)', 'Vague Quantifier: all'], 'category_counts': {'non_atomic': 1, 'quantifier': 1}}",0.6360513472060227,True,"{'RQI': 0.6641054116222345, 'entropy': 3.5465935642949393, 'entropy_norm': 0.9892972558517702, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6641054116222345,True
1176,A Spice level 2 will be accepted as long as continuous measures during the development phase are obvious to attain Spice level 3.,ok,long,0,33,A Spice level 2 will be accepted as long as continuous measures during the development phase are obvious to attain Spice level 3.,The system shall accept Spice level 2 only if continuous measurements during development consistently achieve Spice level 3.,"('The system shall accept Spice level 2 only if continuous measurements during development can achieve Spice level 3.', [np.int64(524), np.int64(61), np.int64(1557)], ['[SSS021] Levels of interaction higher than those achievable by a particular TCS configuration shall be prohibited.', 'Text quality: The quality of textual content with respect to spelling and grammar should be sufficient so as not to impede readability.', 'A Member State may reduce the level of completeness with regard to compilation and decision support with regard to their Pilot, but information support should be provided to all criteria at least on a high level.'])",The system shall accept Spice level 2 only if continuous measurements during development can achieve Spice level 3.,"[np.int64(524), np.int64(61), np.int64(1557)]","['[SSS021] Levels of interaction higher than those achievable by a particular TCS configuration shall be prohibited.', 'Text quality: The quality of textual content with respect to spelling and grammar should be sufficient so as not to impede readability.', 'A Member State may reduce the level of completeness with regard to compilation and decision support with regard to their Pilot, but information support should be provided to all criteria at least on a high level.']",The system shall accept Spice level 2 only if continuous measurements during development can achieve Spice level 3.,0,"{'RQI': 0.6, 'entropy': 4.2626923908396215, 'entropy_norm': 0.9862941486421734, 'weighted_smells': 0.15, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1}}",0.6,False,"{'RQI': 0.8244611457792466, 'entropy': 3.9477027792200907, 'entropy_norm': 0.9869256948050227, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: if'], 'category_counts': {'escape': 1}}",0.8244611457792466,True,"{'RQI': 0.8244611457792466, 'entropy': 3.9477027792200907, 'entropy_norm': 0.9869256948050227, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: if'], 'category_counts': {'escape': 1}}",0.8244611457792466,True,"{'RQI': 0.8244611457792466, 'entropy': 3.9477027792200907, 'entropy_norm': 0.9869256948050227, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: if'], 'category_counts': {'escape': 1}}",0.8244611457792466,True
812,The contractor shall document the root causes for all occurring software errors and details about the removal of the error in the error tracking system (DANTE).,ok,detail,0,33,The contractor shall document the root causes for all occurring software errors and details about the removal of the error in the error tracking system (DANTE).,The system shall record root causes and error remediation details for all software errors in DANTE.,"('The system shall record the root cause and corrective actions for each software error in the DANTE error tracking system.', [np.int64(285), np.int64(1728), np.int64(708)], ['Gemini software developers should adhere to a standard method for the reporting and recording of errors from both internal and external sources.', 'Feature: Conflict resolution The VCD system MUST provide a functionality that initiates a conflict resolution process between economic operator and contracting authority if errors occur or when certain attestation or a translation cannot be delivered on demand.', '[SSS281] Software Debug and Monitoring Function The TCS shall allow an Authorized Operator to execute a software debug capability and view the resulting debug diagnostic information.'])",The system shall record the root cause and corrective actions for each software error in the DANTE error tracking system.,"[np.int64(285), np.int64(1728), np.int64(708)]","['Gemini software developers should adhere to a standard method for the reporting and recording of errors from both internal and external sources.', 'Feature: Conflict resolution The VCD system MUST provide a functionality that initiates a conflict resolution process between economic operator and contracting authority if errors occur or when certain attestation or a translation cannot be delivered on demand.', '[SSS281] Software Debug and Monitoring Function The TCS shall allow an Authorized Operator to execute a software debug capability and view the resulting debug diagnostic information.']",The system shall record the root cause and corrective actions for each software error in the DANTE error tracking system.,0,"{'RQI': 0.6423534786241623, 'entropy': 4.176992007585832, 'entropy_norm': 0.9509768091722512, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Non-Atomic (Multiple Requirements combined)', 'Vague Quantifier: all'], 'category_counts': {'non_atomic': 1, 'quantifier': 1}}",0.6423534786241623,True,"{'RQI': 0.635, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Non-Atomic (Multiple Requirements combined)', 'Vague Quantifier: all'], 'category_counts': {'non_atomic': 1, 'quantifier': 1}}",0.635,True,"{'RQI': 0.6668431105082804, 'entropy': 3.8841837197791893, 'entropy_norm': 0.9710459299447973, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6668431105082804,True,"{'RQI': 0.6668431105082804, 'entropy': 3.8841837197791893, 'entropy_norm': 0.9710459299447973, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6668431105082804,True
2018,``LeftHDV'' must be assigned to special mask alignment of split view display for left hand drive vehicles.,ok,special,0,33,``LeftHDV'' must be assigned to special mask alignment of split view display for left hand drive vehicles.,The system shall assign LeftHDV to the special mask alignment for left hand drive vehicle split view display.,"(""The system shall assign the ``LeftHDV'' identifier to the mask alignment for left-hand-drive vehicle split view displays."", [np.int64(1428), np.int64(1647), np.int64(53)], ['M Actual speed shall still be shown on the DMI.', 'User rights for the VCD system MUST be defined.', 'Horizontal scrolling should be avoided wherever possible.'])",The system shall assign the ``LeftHDV'' identifier to the mask alignment for left-hand-drive vehicle split view displays.,"[np.int64(1428), np.int64(1647), np.int64(53)]","['M Actual speed shall still be shown on the DMI.', 'User rights for the VCD system MUST be defined.', 'Horizontal scrolling should be avoided wherever possible.']",The system shall assign the ``LeftHDV'' identifier to the mask alignment for left-hand-drive vehicle split view displays.,0,"{'RQI': 0.6, 'entropy': 4.08746284125034, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.15, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1}}",0.6,False,"{'RQI': 0.8510513472060228, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8510513472060228,True,"{'RQI': 0.8532951699471081, 'entropy': 3.9976702764876135, 'entropy_norm': 0.9780322003526133, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8532951699471081,True,"{'RQI': 0.8532951699471081, 'entropy': 3.9976702764876135, 'entropy_norm': 0.9780322003526133, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8532951699471081,True
1822,Note: The current implementation separates two NvM blocks for those small parameters.,defect,small,1,33,Note: The current implementation separates two NvM blocks for those small parameters.,The system shall implement two distinct NvM blocks for small parameters.,"('The system shall maintain distinct NvM blocks for small parameters to ensure isolated storage and independent management.', [np.int64(401), np.int64(311), np.int64(306)], ['Outputs Operational Parameters Load Utilization Parameters (SRS -003) Introduction There shall be a maximum number of heating or cooling u nits that can be on at any given time.', 'It shall be possible to update all non-protected parameter values, i.e.', 'Intermediate storage of raw data in memory on different nodes and in different formats should be kept to a minimum.'])",The system shall maintain distinct NvM blocks for small parameters to ensure isolated storage and independent management.,"[np.int64(401), np.int64(311), np.int64(306)]","['Outputs Operational Parameters Load Utilization Parameters (SRS -003) Introduction There shall be a maximum number of heating or cooling u nits that can be on at any given time.', 'It shall be possible to update all non-protected parameter values, i.e.', 'Intermediate storage of raw data in memory on different nodes and in different formats should be kept to a minimum.']",The system shall maintain distinct NvM blocks for small parameters to ensure isolated storage and independent management.,0,"{'RQI': 0.6, 'entropy': 3.584962500721157, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.6,False,"{'RQI': 0.6, 'entropy': 3.4594316186372978, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.08333333333333333, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.6,False,"{'RQI': 0.6625, 'entropy': 4.08746284125034, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6625,True,"{'RQI': 0.6625, 'entropy': 4.08746284125034, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6625,True
239,If the internal resistance of the battery is above a certain value the maximum charge of the battery is limited to an upper value.,defect,certain,1,33,If the internal resistance of the battery is above a certain value the maximum charge of the battery is limited to an upper value.,The system shall limit the maximum charge when the internal resistance exceeds the predefined threshold value.,"('The system shall limit the maximum charge to 80% when the internal resistance exceeds 50 mΩ.', [np.int64(1055), np.int64(429), np.int64(524)], ['Changing the battery shall not result in the loss of data stored in the radio.', 'Temperatures that exceed the overtemperature limits shall be reported as such.', '[SSS021] Levels of interaction higher than those achievable by a particular TCS configuration shall be prohibited.'])",The system shall limit the maximum charge to 80% when the internal resistance exceeds 50 mΩ.,"[np.int64(1055), np.int64(429), np.int64(524)]","['Changing the battery shall not result in the loss of data stored in the radio.', 'Temperatures that exceed the overtemperature limits shall be reported as such.', '[SSS021] Levels of interaction higher than those achievable by a particular TCS configuration shall be prohibited.']",The system shall limit the maximum charge to 80% when the internal resistance exceeds 50 mΩ.,0,"{'RQI': 0.6, 'entropy': 3.91829583405449, 'entropy_norm': 0.9586131999810177, 'weighted_smells': 0.2, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 2, 'smell_list': ['Escape Clause: If', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}",0.6,False,"{'RQI': 0.8306249689256572, 'entropy': 3.5, 'entropy_norm': 0.9458335404956191, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: when'], 'category_counts': {'escape': 1}}",0.8306249689256572,True,"{'RQI': 0.8266184257739095, 'entropy': 3.702819531114783, 'entropy_norm': 0.9725438281739368, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: when'], 'category_counts': {'escape': 1}}",0.8266184257739095,True,"{'RQI': 0.8266184257739095, 'entropy': 3.702819531114783, 'entropy_norm': 0.9725438281739368, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: when'], 'category_counts': {'escape': 1}}",0.8266184257739095,True
1071,The time dependence is distinguishing between short term and long term loads including a blending algorithm in between.,defect,long,1,33,The time dependence is distinguishing between short term and long term loads including a blending algorithm in between.,The system shall distinguish short-term and long-term loads and apply a defined blending algorithm to combine them.,"('The system shall distinguish short-term and long-term load periods and apply a weighted blending algorithm to transition between them.', [np.int64(97), np.int64(303), np.int64(1524)], ['Unplanned downtime for the System must not exceed <xx hours/minutes> per <rolling three month period>.', 'Astronomical Data Flow Data Flow Detector data must be acquired and stored in the most effective way technology will allow; effectiveness should be evaluated in terms of cost, space requirements, longevity, and speed.', 'The triggering condition must consider the expected and unexpected load increases in the initiating CDN.'])",The system shall distinguish short-term and long-term load periods and apply a weighted blending algorithm to transition between them.,"[np.int64(97), np.int64(303), np.int64(1524)]","['Unplanned downtime for the System must not exceed <xx hours/minutes> per <rolling three month period>.', 'Astronomical Data Flow Data Flow Detector data must be acquired and stored in the most effective way technology will allow; effectiveness should be evaluated in terms of cost, space requirements, longevity, and speed.', 'The triggering condition must consider the expected and unexpected load increases in the initiating CDN.']",The system shall distinguish short-term and long-term load periods and apply a weighted blending algorithm to transition between them.,0,"{'RQI': 0.6, 'entropy': 3.9477027792200907, 'entropy_norm': 0.9869256948050227, 'weighted_smells': 0.25, 'structural_score': 0.5, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6,False,"{'RQI': 0.664337141236772, 'entropy': 4.037401197654112, 'entropy_norm': 0.9877523917548535, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.664337141236772,True,"{'RQI': 0.6641273682046773, 'entropy': 4.201841232302569, 'entropy_norm': 0.989150878635484, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6641273682046773,True,"{'RQI': 0.6641273682046773, 'entropy': 4.201841232302569, 'entropy_norm': 0.989150878635484, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6641273682046773,True
207,"After an I_peak event, the dc / dc converter is allowed to deliver a reduced output current (I_recover) for a certain time (T_recover).",ok,certain,0,33,"After an I_peak event, the dc / dc converter is allowed to deliver a reduced output current (I_recover) for a certain time (T_recover).",The system shall limit output current to I_recover for duration T_recover after an I_peak event.,"('The system shall limit the dc/dc converter output current to I_recover for duration T_recover following an I_peak event.', [np.int64(1268), np.int64(528), np.int64(253)], ['5.2.3.10 As far as possible, the above procedure should also apply on power failure.', '[SSS028] Recovery Startup Mode The TCS in the Recovery Startup Mode shall provide the system functionality to resume the Operations State within 45 seconds.', 'Handshaking of commands between IOCs must occur within 100-200 msec, signaling acceptance of each command.'])",The system shall limit the dc/dc converter output current to I_recover for duration T_recover following an I_peak event.,"[np.int64(1268), np.int64(528), np.int64(253)]","['5.2.3.10 As far as possible, the above procedure should also apply on power failure.', '[SSS028] Recovery Startup Mode The TCS in the Recovery Startup Mode shall provide the system functionality to resume the Operations State within 45 seconds.', 'Handshaking of commands between IOCs must occur within 100-200 msec, signaling acceptance of each command.']",The system shall limit the dc/dc converter output current to I_recover for duration T_recover following an I_peak event.,0,"{'RQI': 0.6, 'entropy': 4.277613436819116, 'entropy_norm': 0.9897465535993833, 'weighted_smells': 0.15, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1}}",0.6,False,"{'RQI': 0.85, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.85,True,"{'RQI': 0.851837141236772, 'entropy': 4.037401197654112, 'entropy_norm': 0.9877523917548535, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.851837141236772,True,"{'RQI': 0.851837141236772, 'entropy': 4.037401197654112, 'entropy_norm': 0.9877523917548535, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.851837141236772,True
1456,The Head Unit shall provide several keys and slots for a mechanical fixation to other devices for example the OBF to ensure a definite position and alignment.,defect,several,1,33,The Head Unit shall provide several keys and slots for a mechanical fixation to other devices for example the OBF to ensure a definite position and alignment.,The system shall provide multiple keys and slots for mechanical fixation to ensure definite position and alignment of attached devices.,"('The system shall provide dedicated mechanical keyways and slots in the head unit for secure, aligned attachment to the OBF.', [np.int64(438), np.int64(1052), np.int64(1409)], ['Outputs H/C Request Determine utilizations Determine Status of All H/C Units (SRS -011) Introduction The THEMAS system shall control each of the heating and cooling units that are defined for the system.', '(M) SIM cards should be fixed into the radio to protect against accidental loss.', 'M Roll away and reverse movement protection To protect a traction unit from roll away and unwanted reverse movements the trainborne equipment shall monitor the direction of movement in relation to the permitted direction.'])","The system shall provide dedicated mechanical keyways and slots in the head unit for secure, aligned attachment to the OBF.","[np.int64(438), np.int64(1052), np.int64(1409)]","['Outputs H/C Request Determine utilizations Determine Status of All H/C Units (SRS -011) Introduction The THEMAS system shall control each of the heating and cooling units that are defined for the system.', '(M) SIM cards should be fixed into the radio to protect against accidental loss.', 'M Roll away and reverse movement protection To protect a traction unit from roll away and unwanted reverse movements the trainborne equipment shall monitor the direction of movement in relation to the permitted direction.']",The system shall provide mechanical keyways and slots in the head unit for definite position and alignment with the OBF.,1,"{'RQI': 0.6, 'entropy': 4.3845171317931, 'entropy_norm': 0.9832008889807599, 'weighted_smells': 0.25, 'structural_score': 0.5, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6,False,"{'RQI': 0.6634180742305728, 'entropy': 4.221928094887361, 'entropy_norm': 0.993879505129515, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6634180742305728,True,"{'RQI': 0.665584274236352, 'entropy': 4.0841837197791895, 'entropy_norm': 0.9794381717576537, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.665584274236352,True,"{'RQI': 0.6662900939586116, 'entropy': 3.9841837197791894, 'entropy_norm': 0.9747327069425891, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6662900939586116,True
959,The crash values must be available in the central unit with a tact time which is fast enough to meet the requirements for activation.,ok,fast,0,33,The crash values must be available in the central unit with a tact time which is fast enough to meet the requirements for activation.,The system shall provide crash values to the central unit within 100 milliseconds of detection.,"('The system shall provide crash values to the central unit within 50 milliseconds to enable timely activation.', [np.int64(603), np.int64(253), np.int64(1266)], ['[SSS126102] The TCS shall provide the capability to implement an emergency action plan, if supported by the AV, to control the AV during equipment failures.', 'Handshaking of commands between IOCs must occur within 100-200 msec, signaling acceptance of each command.', 't 5.2.3.8 The time should be able to be varied between 0 and 240 minutes, as a maintenance t function, allowing the radio to power up in a consistent state following minor operational procedures or power interruptions.'])",The system shall provide crash values to the central unit within 50 milliseconds to enable timely activation.,"[np.int64(603), np.int64(253), np.int64(1266)]","['[SSS126102] The TCS shall provide the capability to implement an emergency action plan, if supported by the AV, to control the AV during equipment failures.', 'Handshaking of commands between IOCs must occur within 100-200 msec, signaling acceptance of each command.', 't 5.2.3.8 The time should be able to be varied between 0 and 240 minutes, as a maintenance t function, allowing the radio to power up in a consistent state following minor operational procedures or power interruptions.']",The system shall provide crash values to the central unit within 50 milliseconds to enable timely activation.,0,"{'RQI': 0.6, 'entropy': 4.386842188131013, 'entropy_norm': 0.9837222685054948, 'weighted_smells': 0.09, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Subjective Adjective: fast'], 'category_counts': {'subjective_adj': 1}}",0.6,False,"{'RQI': 0.8513315409440796, 'entropy': 3.773557262275186, 'entropy_norm': 0.9911230603728026, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8513315409440796,True,"{'RQI': 0.8521009753408535, 'entropy': 3.85216872360328, 'entropy_norm': 0.9859934977276437, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8521009753408535,True,"{'RQI': 0.8521009753408535, 'entropy': 3.85216872360328, 'entropy_norm': 0.9859934977276437, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8521009753408535,True
